time,ds18b20_temp_c
2026-05-23T04:09:39.1340000,22.1875
2026-05-23T04:09:45.0410000,22.1875
2026-05-23T04:09:50.9460000,22.1875
2026-05-23T04:09:56.8520000,22.125
2026-05-23T04:10:02.7560000,22.1875
2026-05-23T04:10:08.6600000,22.1875
2026-05-23T04:10:14.5660000,22.1875
2026-05-23T04:10:20.4720000,22.1875
2026-05-23T04:10:26.3750000,22.1875
2026-05-23T04:10:32.2790000,22.1875
2026-05-23T04:10:38.1860000,22.1875
2026-05-23T04:10:44.0890000,22.1875
2026-05-23T04:10:49.9930000,22.1875
2026-05-23T04:10:55.8960000,22.1875
2026-05-23T04:11:01.8020000,22.1875
2026-05-23T04:11:07.7070000,22.125
2026-05-23T04:11:13.6130000,22.1875
2026-05-23T04:11:19.5190000,22.125
2026-05-23T04:11:25.4240000,22.125
2026-05-23T04:11:31.3320000,22.1875
2026-05-23T04:11:37.2370000,22.1875
2026-05-23T04:11:43.1400000,22.125
2026-05-23T04:11:49.0440000,22.1875
2026-05-23T04:11:54.9480000,22.1875
2026-05-23T04:12:00.8510000,22.1875
2026-05-23T04:12:06.7560000,22.1875
2026-05-23T04:12:12.6600000,22.1875
2026-05-23T04:12:18.5660000,22.125
2026-05-23T04:12:24.4710000,22.125
2026-05-23T04:12:30.3770000,22.1875
2026-05-23T04:12:36.2840000,22.1875
2026-05-23T04:12:42.1900000,22.1875
2026-05-23T04:12:48.0930000,22.1875
2026-05-23T04:12:53.9970000,22.1875
2026-05-23T04:12:59.9020000,22.1875
2026-05-23T04:13:05.8050000,22.1875
2026-05-23T04:13:11.7110000,22.1875
2026-05-23T04:13:17.6170000,22.1875
2026-05-23T04:13:23.5210000,22.1875
2026-05-23T04:13:29.4250000,22.1875
2026-05-23T04:13:35.3290000,22.1875
2026-05-23T04:13:41.2320000,22.1875
2026-05-23T04:13:47.1360000,22.1875
2026-05-23T04:13:53.0400000,22.125
2026-05-23T04:13:58.9440000,22.1875
2026-05-23T04:14:04.8480000,22.1875
2026-05-23T04:14:10.7520000,22.1875
2026-05-23T04:14:16.6550000,22.1875
2026-05-23T04:14:22.5620000,22.1875
2026-05-23T04:14:28.4680000,22.1875
2026-05-23T04:14:34.3720000,22.1875
2026-05-23T04:14:40.2760000,22.1875
2026-05-23T04:14:46.1790000,22.1875
2026-05-23T04:14:52.0830000,22.1875
2026-05-23T04:14:57.9900000,22.1875
2026-05-23T04:15:03.8960000,22.1875
2026-05-23T04:15:09.8010000,22.1875
2026-05-23T04:15:15.7050000,22.1875
2026-05-23T04:15:21.6100000,22.1875
2026-05-23T04:15:27.5170000,22.1875
2026-05-23T04:15:33.4210000,22.1875
2026-05-23T04:15:39.3250000,22.1875
2026-05-23T04:15:45.2310000,22.1875
2026-05-23T04:15:51.1350000,22.125
2026-05-23T04:15:57.0410000,22.1875
2026-05-23T04:16:02.9450000,22.1875
2026-05-23T04:16:08.8480000,22.1875
2026-05-23T04:16:14.7520000,22.1875
2026-05-23T04:16:20.6570000,22.1875
2026-05-23T04:16:26.5600000,22.125
2026-05-23T04:16:32.4640000,22.1875
2026-05-23T04:16:38.3700000,22.1875
2026-05-23T04:16:44.2760000,22.1875
2026-05-23T04:16:50.1830000,22.1875
2026-05-23T04:16:56.0880000,22.1875
2026-05-23T04:17:01.9940000,22.1875
2026-05-23T04:17:07.9000000,22.1875
2026-05-23T04:17:13.8060000,22.1875
2026-05-23T04:17:19.7110000,22.1875
2026-05-23T04:17:25.6140000,22.125
2026-05-23T04:17:31.5200000,22.1875
2026-05-23T04:17:37.4240000,22.125
2026-05-23T04:17:43.3280000,22.1875
2026-05-23T04:17:49.2320000,22.1875
2026-05-23T04:17:55.1380000,22.1875
2026-05-23T04:18:01.0420000,22.1875
2026-05-23T04:18:06.9480000,22.1875
2026-05-23T04:18:12.8540000,22.125
2026-05-23T04:18:18.7610000,22.1875
2026-05-23T04:18:24.6660000,22.1875
2026-05-23T04:18:30.5720000,22.1875
2026-05-23T04:18:36.4770000,22.1875
2026-05-23T04:18:42.3820000,22.1875
2026-05-23T04:18:48.2860000,22.1875
2026-05-23T04:18:54.1900000,22.1875
2026-05-23T04:19:00.0950000,22.125
2026-05-23T04:19:05.9990000,22.1875
2026-05-23T04:19:11.9040000,22.1875
2026-05-23T04:19:17.8070000,22.1875
2026-05-23T04:19:23.7110000,22.1875
2026-05-23T04:19:29.6170000,22.1875
2026-05-23T04:19:35.5230000,22.1875
2026-05-23T04:19:41.4290000,22.1875
2026-05-23T04:19:47.3350000,22.1875
2026-05-23T04:19:53.2390000,22.1875
2026-05-23T04:19:59.1430000,22.1875
2026-05-23T04:20:05.0460000,22.1875
2026-05-23T04:20:10.9510000,22.1875
2026-05-23T04:20:16.8550000,22.1875
2026-05-23T04:20:22.7610000,22.1875
2026-05-23T04:20:28.6670000,22.1875
2026-05-23T04:20:34.5700000,22.1875
2026-05-23T04:20:40.4770000,22.1875
2026-05-23T04:20:46.3830000,22.1875
2026-05-23T04:20:52.2890000,22.1875
2026-05-23T04:20:58.1940000,22.1875
2026-05-23T04:21:04.0980000,22.1875
2026-05-23T04:21:10.0030000,22.1875
2026-05-23T04:21:15.9060000,22.1875
2026-05-23T04:21:21.8100000,22.1875
2026-05-23T04:21:27.7140000,22.1875
2026-05-23T04:21:33.6180000,22.1875
2026-05-23T04:21:39.5250000,22.1875
2026-05-23T04:21:45.4300000,22.1875
2026-05-23T04:21:51.3360000,22.1875
2026-05-23T04:21:57.2420000,22.1875
2026-05-23T04:22:03.1460000,22.1875
2026-05-23T04:22:09.0500000,22.1875
2026-05-23T04:22:14.9540000,22.1875
2026-05-23T04:22:20.8570000,22.1875
