Time,09C00 Aranet4  Temperature (°C) [09C00],09C05 Aranet4  Temperature (°C) [09C05],09C09 Aranet4  Temperature (°C) [09C09],09C0F Aranet4  Temperature (°C) [09C0F],09C00 Aranet4  Humidity (%) [09C00],09C05 Aranet4  Humidity (%) [09C05],09C09 Aranet4  Humidity (%) [09C09],09C0F Aranet4  Humidity (%) [09C0F],09C00 Aranet4  Pressure (hPa) [09C00],09C05 Aranet4  Pressure (hPa) [09C05],09C09 Aranet4  Pressure (hPa) [09C09],09C0F Aranet4  Pressure (hPa) [09C0F],09C00 Aranet4  CO₂ (ppm) [09C00],09C05 Aranet4  CO₂ (ppm) [09C05],09C09 Aranet4  CO₂ (ppm) [09C09],09C0F Aranet4  CO₂ (ppm) [09C0F],0D697 PM  PM1 (µg/m³) [0D697],0D699 PM  PM1 (µg/m³) [0D699],0D6A0 PM  PM1 (µg/m³) [0D6A0],0D6A3 PM  PM1 (µg/m³) [0D6A3],0D697 PM  PM2.5 (µg/m³) [0D697],0D699 PM  PM2.5 (µg/m³) [0D699],0D6A0 PM  PM2.5 (µg/m³) [0D6A0],0D6A3 PM  PM2.5 (µg/m³) [0D6A3],0D697 PM  PM10 (µg/m³) [0D697],0D699 PM  PM10 (µg/m³) [0D699],0D6A0 PM  PM10 (µg/m³) [0D6A0],0D6A3 PM  PM10 (µg/m³) [0D6A3],0195C Weight  Weight (kg) [0195C],01960 Weight  Weight (kg) [01960],01966 Weight  Weight (kg) [01966],019A0 Weight  Weight (kg) [019A0]
2026-05-22 00:18:03,,,,21.95,,,,58.0,,,,1019,,,,432,,,,,,,,,,,,,,,,
2026-05-22 00:18:05,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:18:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.162,
2026-05-22 00:18:20,,,23.40,,,,56.0,,,,1018,,,,496,,,,,,,,,,,,,,,,,
2026-05-22 00:18:21,22.75,,,,53.0,,,,1019,,,,466,,,,,,,,,,,,,,,,,,,
2026-05-22 00:18:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-22 00:18:35,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:18:36,,22.65,,,,59.0,,,,1019,,,,460,,,,,,,,,,,,,,,,,,
2026-05-22 00:18:37,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:18:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:18:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:19:03,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:19:05,,,,21.95,,,,58.0,,,,1019,,,,438,,,,,,,,,,,,,,,,
2026-05-22 00:19:06,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:19:19,,,23.40,,,,56.0,,,,1018,,,,498,,,,,,,,,,,,,,,,,
2026-05-22 00:19:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.161,
2026-05-22 00:19:22,22.75,,,,53.0,,,,1018,,,,484,,,,,,,,,,,,,,,,,,,
2026-05-22 00:19:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-22 00:19:35,,22.65,,,,59.0,,,,1019,,,,463,,,,,,,,,,,,,,,,,,
2026-05-22 00:19:38,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:19:40,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:19:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:19:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:20:05,,,,21.95,,,,58.0,,,,1019,,,,438,,,,,,,,,,,,,,,,
2026-05-22 00:20:06,,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,
2026-05-22 00:20:09,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:20:19,,,23.40,,,,56.0,,,,1018,,,,486,,,,,,,,,,,,,,,,-0.161,
2026-05-22 00:20:21,22.75,,,,53.0,,,,1019,,,,459,,,,,,,,,,,,,,,,,,,
2026-05-22 00:20:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-22 00:20:34,,22.65,,,,59.0,,,,1019,,,,468,,,,,,,,,,,,,,,,,,
2026-05-22 00:20:42,,,,,,,,,,,,,,,,,,,0,0,,,0,0,,,0,0,,,,
2026-05-22 00:20:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:20:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:21:05,,,,21.95,,,,58.0,,,,1019,,,,440,,,,,,,,,,,,,,,,
2026-05-22 00:21:08,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:21:12,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:21:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.161,
2026-05-22 00:21:20,22.80,,23.40,,53.0,,56.0,,1018,,1018,,471,,486,,,,,,,,,,,,,,,,,
2026-05-22 00:21:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-22 00:21:34,,22.65,,,,59.0,,,,1019,,,,471,,,,,,,,,,,,,,,,,,
2026-05-22 00:21:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:21:46,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:21:50,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:21:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:22:05,,,,21.90,,,,58.0,,,,1019,,,,437,,,,,,,,,,,,,,,,
2026-05-22 00:22:08,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:22:16,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:22:18,,,23.40,,,,56.0,,,,1018,,,,480,,,,,,,,,,,,,,,,,
2026-05-22 00:22:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.162,
2026-05-22 00:22:22,22.75,,,,53.0,,,,1019,,,,463,,,,,,,,,,,,,,,,,,,
2026-05-22 00:22:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-22 00:22:34,,22.65,,,,59.0,,,,1019,,,,444,,,,,,,,,,,,,,,,,,
2026-05-22 00:22:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:22:47,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:22:54,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:22:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:23:05,,,,21.95,,,,58.0,,,,1019,,,,442,,,,,,,,,,,,,,,,
2026-05-22 00:23:10,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:23:18,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:23:20,22.75,,23.40,,53.0,,56.0,,1018,,1018,,472,,491,,,,,,,,,,,,,,,,,
2026-05-22 00:23:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.161,
2026-05-22 00:23:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-22 00:23:36,,22.65,,,,59.0,,,,1019,,,,451,,,,,,,,,,,,,,,,,,
2026-05-22 00:23:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:23:51,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:23:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:23:59,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:24:05,,,,21.95,,,,58.0,,,,1019,,,,442,,,,,,,,,,,,,,,,
2026-05-22 00:24:14,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:24:19,,,23.40,,,,56.0,,,,1018,,,,479,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:24:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.161,
2026-05-22 00:24:23,22.75,,,,53.0,,,,1018,,,,465,,,,,,,,,,,,,,,,,,,
2026-05-22 00:24:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,,,
2026-05-22 00:24:36,,22.65,,,,59.0,,,,1019,,,,457,,,,,,,,,,,,,,,,,,
2026-05-22 00:24:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,,
2026-05-22 00:24:52,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:24:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:25:03,,,,21.90,,,,58.0,,,,1019,,,,456,,,0,,,,0,,,,0,,,,,
2026-05-22 00:25:15,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:25:20,22.75,,23.40,,53.0,,56.0,,1018,,1018,,469,,498,,,,,,,,,,,,,,,,-0.162,
2026-05-22 00:25:22,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:25:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-22 00:25:34,,22.65,,,,59.0,,,,1019,,,,450,,,,,,,,,,,,,,,,,,
2026-05-22 00:25:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:25:54,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:25:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:26:05,,,,21.95,,,,58.0,,,,1019,,,,428,,,,,,,,,,,,,,,,
2026-05-22 00:26:07,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:26:18,,,23.40,,,,56.0,,,,1018,,,,486,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:26:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.161,
2026-05-22 00:26:21,22.75,,,,53.0,,,,1018,,,,460,,,,,,,,,,,,,,,,,,,
2026-05-22 00:26:24,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:26:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-22 00:26:36,,22.65,,,,59.0,,,,1019,,,,469,,,,,,,,,,,,,,,,,,
2026-05-22 00:26:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,,
2026-05-22 00:26:55,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:26:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:27:05,,,,21.90,,,,58.0,,,,1019,,,,431,,,,,,,,,,,,,,,,
2026-05-22 00:27:11,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:27:18,,,23.35,,,,56.0,,,,1018,,,,487,,,,,,,,,,,,,,,,-0.161,
2026-05-22 00:27:22,22.75,,,,53.0,,,,1018,,,,478,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:27:27,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,-0.222,,,
2026-05-22 00:27:35,,22.65,,,,59.0,,,,1019,,,,462,,,,,,,,,,,,,,,,,,
2026-05-22 00:27:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:27:55,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:27:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:28:02,,,,21.95,,,,58.0,,,,1019,,,,448,,,,,,,,,,,,,,,,
2026-05-22 00:28:14,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:28:18,,,23.35,,,,56.0,,,,1018,,,,488,,,,,,,,,,,,,,,,,
2026-05-22 00:28:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.161,
2026-05-22 00:28:22,22.75,,,,53.0,,,,1018,,,,462,,,,,,,,,,,,,,,,,,,
2026-05-22 00:28:23,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:28:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-22 00:28:31,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:28:35,,22.65,,,,59.0,,,,1019,,,,473,,,,,,,,,,,,,,,,,,
2026-05-22 00:28:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:28:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.040
2026-05-22 00:28:59,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:29:03,,,,21.90,,,,58.0,,,,1019,,,,434,,,,,,,,,,,,,,,,
2026-05-22 00:29:18,,,23.40,,,,56.0,,,,1018,,,,497,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:29:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.162,
2026-05-22 00:29:22,22.75,,,,53.0,,,,1018,,,,478,,,,,,,,,,,,,,,,,,,
2026-05-22 00:29:26,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:29:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-22 00:29:31,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:29:33,,22.65,,,,59.0,,,,1019,,,,445,,,,,,,,,,,,,,,,,,
2026-05-22 00:29:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:29:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:30:02,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:30:03,,,,21.90,,,,58.0,,,,1019,,,,431,,,,,,,,,,,,,,,,
2026-05-22 00:30:20,,,23.40,,,,56.0,,,,1018,,,,507,,,,,,,,,,,,,,,,-0.162,
2026-05-22 00:30:21,22.70,,,,53.0,,,,1018,,,,476,,,,,,,,,,,,,,,,,,,
2026-05-22 00:30:22,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:30:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-22 00:30:28,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:30:34,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:30:35,,22.65,,,,59.0,,,,1019,,,,467,,,,,,,,,,,,,,,,,,
2026-05-22 00:30:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,,
2026-05-22 00:30:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:31:05,,,,21.90,,,,58.0,,,,1019,,,,427,,,,0,,,,0,,,,0,,,,
2026-05-22 00:31:19,,,23.40,,,,56.0,,,,1018,,,,511,,,,,,,,,,,,,,,,-0.162,
2026-05-22 00:31:20,22.75,,,,53.0,,,,1018,,,,455,,,,,,,,,,,,,,,,,,,
2026-05-22 00:31:25,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:31:28,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,-0.223,,,
2026-05-22 00:31:34,,22.65,,,,59.0,,,,1019,,,,458,,,,,,,,,,,,,,,,,,
2026-05-22 00:31:37,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:31:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:31:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:32:05,,,,21.95,,,,58.0,,,,1019,,,,431,,,,,,,,,,,,,,,,
2026-05-22 00:32:06,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:32:18,,,23.40,,,,56.0,,,,1018,,,,488,,,,,,,,,,,,,,,,,
2026-05-22 00:32:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.162,
2026-05-22 00:32:21,22.70,,,,53.0,,,,1018,,,,456,,,,,,,,,,,,,,,,,,,
2026-05-22 00:32:27,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,-0.222,,,
2026-05-22 00:32:32,,,,,,,,,,,,,,,,,,0,,,,1,,,,1,,,,,,
2026-05-22 00:32:35,,22.65,,,,59.0,,,,1019,,,,472,,,,,,,,,,,,,,,,,,
2026-05-22 00:32:40,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-22 00:32:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:32:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:33:02,,,,21.90,,,,58.0,,,,1019,,,,443,,,,,,,,,,,,,,,,
2026-05-22 00:33:09,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:33:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.162,
2026-05-22 00:33:19,,,23.40,,,,56.0,,,,1018,,,,494,,,,,,,,,,,,,,,,,
2026-05-22 00:33:20,22.75,,,,53.0,,,,1018,,,,479,,,,,,,,,,,,,,,,,,,
2026-05-22 00:33:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-22 00:33:31,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:33:36,,22.65,,,,59.0,,,,1019,,,,475,,,,,,,,,,,,,,,,,,
2026-05-22 00:33:38,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:33:44,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,0.176,,
2026-05-22 00:33:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.040
2026-05-22 00:34:03,,,,21.90,,,,58.0,,,,1019,,,,434,,,,,,,,,,,,,,,,
2026-05-22 00:34:13,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:34:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.162,
2026-05-22 00:34:20,22.75,,23.35,,53.0,,56.0,,1018,,1018,,471,,485,,,,,,,,,,,,,,,,,
2026-05-22 00:34:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,,,
2026-05-22 00:34:35,,22.65,,,,59.0,,,,1019,,,,464,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:34:41,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:34:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:34:45,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:34:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:35:03,,,,21.90,,,,58.0,,,,1019,,,,438,,,,,,,,,,,,,,,,
2026-05-22 00:35:16,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:35:18,,,23.35,,,,56.0,,,,1018,,,,497,,,,,,,,,,,,,,,,-0.162,
2026-05-22 00:35:21,22.75,,,,53.0,,,,1018,,,,475,,,,,,,,,,,,,,,,,,,
2026-05-22 00:35:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,,,
2026-05-22 00:35:34,,22.65,,,,59.0,,,,1019,,,,476,,,,,,,,,,,,,,,,,,
2026-05-22 00:35:38,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:35:42,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:35:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:35:49,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:35:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:36:04,,,,21.90,,,,58.0,,,,1019,,,,434,,,,,,,,,,,,,,,,
2026-05-22 00:36:18,,,23.35,,,,56.0,,,,1018,,,,487,,,,,,,,,,,,,,,,,
2026-05-22 00:36:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.161,
2026-05-22 00:36:20,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:36:22,22.75,,,,53.0,,,,1018,,,,478,,,,,,,,,,,,,,,,,,,
2026-05-22 00:36:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,,,
2026-05-22 00:36:33,,22.65,,,,59.0,,,,1019,,,,465,,,,,,,,,,,,,,,,,,
2026-05-22 00:36:42,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:36:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:36:45,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:36:52,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:36:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:37:05,,,,21.90,,,,58.0,,,,1019,,,,437,,,,,,,,,,,,,,,,
2026-05-22 00:37:19,,,23.40,,,,56.0,,,,1018,,,,487,,,,,,,,,,,,,,,,-0.162,
2026-05-22 00:37:22,22.75,,,,53.0,,,,1018,,,,468,,,,,,,0,,,,0,,,,1,,,,
2026-05-22 00:37:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,,,
2026-05-22 00:37:33,,22.65,,,,59.0,,,,1019,,,,464,,,,,,,,,,,,,,,,,,
2026-05-22 00:37:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,,
2026-05-22 00:37:44,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:37:47,,,,,,,,,,,,,,,,,,0,,,,1,,,,1,,,,,,
2026-05-22 00:37:56,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:37:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:38:03,,,,21.95,,,,58.0,,,,1019,,,,448,,,,,,,,,,,,,,,,
2026-05-22 00:38:18,,,23.35,,,,56.0,,,,1018,,,,515,,,,,,,,,,,,,,,,,
2026-05-22 00:38:20,22.75,,,,53.0,,,,1018,,,,462,,,,,,,,,,,,,,,,,,-0.161,
2026-05-22 00:38:24,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:38:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-22 00:38:36,,22.65,,,,59.0,,,,1019,,,,463,,,,,,,,,,,,,,,,,,
2026-05-22 00:38:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:38:46,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:38:51,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:38:57,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,-0.039
2026-05-22 00:39:05,,,,21.90,,,,58.0,,,,1019,,,,443,,,,,,,,,,,,,,,,
2026-05-22 00:39:18,,,23.35,,,,56.0,,,,1018,,,,491,,,,,,,,,,,,,,,,,
2026-05-22 00:39:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.162,
2026-05-22 00:39:22,22.75,,,,53.0,,,,1019,,,,487,,,,,,,,,,,,,,,,,,,
2026-05-22 00:39:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,,,
2026-05-22 00:39:28,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:39:36,,22.65,,,,59.0,,,,1019,,,,455,,,,,,,,,,,,,,,,,,
2026-05-22 00:39:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:39:51,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:39:54,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:39:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:40:01,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-22 00:40:04,,,,21.90,,,,58.0,,,,1019,,,,443,,,,,,,,,,,,,,,,
2026-05-22 00:40:18,,,23.40,,,,56.0,,,,1018,,,,487,,,,,,,,,,,,,,,,,
2026-05-22 00:40:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.161,
2026-05-22 00:40:22,22.75,,,,53.0,,,,1018,,,,466,,,,,,,,,,,,,,,,,,,
2026-05-22 00:40:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-22 00:40:32,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:40:34,,22.65,,,,59.0,,,,1019,,,,470,,,,,,,,,,,,,,,,,,
2026-05-22 00:40:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:40:53,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:40:55,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:40:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:41:02,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-22 00:41:04,,,,21.90,,,,58.0,,,,1019,,,,448,,,,,,,,,,,,,,,,
2026-05-22 00:41:17,,,23.35,,,,56.0,,,,1018,,,,489,,,,,,,,,,,,,,,,,
2026-05-22 00:41:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.161,
2026-05-22 00:41:22,22.75,,,,53.0,,,,1018,,,,467,,,,,,,,,,,,,,,,,,,
2026-05-22 00:41:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-22 00:41:33,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,
2026-05-22 00:41:36,,22.65,,,,59.0,,,,1019,,,,466,,,,,,,,,,,,,,,,,,
2026-05-22 00:41:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,
2026-05-22 00:41:55,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,
2026-05-22 00:41:57,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,
2026-05-22 00:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039
2026-05-22 00:42:04,,,,21.90,,,,58.0,,,,1019,,,,449,,,,,,,,,,,,,,,,
2026-05-22 00:42:05,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
