time,bme_temperature_c,bme_humidity_pct,bme_pressure_hpa
2026-05-23T03:07:10.9520000,22.46,92.54,101.886
2026-05-23T03:07:11.9620000,22.46,92.49,101.887
2026-05-23T03:07:13.0030000,22.45,92.49,101.887
2026-05-23T03:07:14.0430000,22.45,92.47,101.887
2026-05-23T03:07:15.0840000,22.45,92.48,101.887
2026-05-23T03:07:16.1350000,22.45,92.47,101.888
2026-05-23T03:07:17.1760000,22.45,92.46,101.889
2026-05-23T03:07:18.2170000,22.45,92.48,101.889
2026-05-23T03:07:19.2580000,22.45,92.48,101.888
2026-05-23T03:07:20.2980000,22.45,92.47,101.887
2026-05-23T03:07:21.3390000,22.45,92.46,101.888
2026-05-23T03:07:22.3800000,22.45,92.45,101.888
2026-05-23T03:07:23.4210000,22.45,92.46,101.888
2026-05-23T03:07:24.5240000,22.44,92.38,101.889
2026-05-23T03:07:25.5130000,22.44,92.4,101.889
2026-05-23T03:07:26.5530000,22.44,92.4,101.889
2026-05-23T03:07:27.5940000,22.44,92.39,101.889
2026-05-23T03:07:28.6350000,22.44,92.39,101.889
2026-05-23T03:07:29.6760000,22.44,92.39,101.888
2026-05-23T03:07:30.7160000,22.44,92.39,101.888
2026-05-23T03:07:31.7570000,22.44,92.39,101.888
2026-05-23T03:07:32.7980000,22.44,92.35,101.888
2026-05-23T03:07:33.8390000,22.44,92.39,101.888
2026-05-23T03:07:34.8900000,22.44,92.38,101.889
2026-05-23T03:07:35.9310000,22.44,92.33,101.889
2026-05-23T03:07:36.9710000,22.43,92.33,101.89
2026-05-23T03:07:38.0120000,22.43,92.31,101.89
2026-05-23T03:07:39.0670000,22.43,92.32,101.89
2026-05-23T03:07:40.0970000,22.43,92.33,101.89
2026-05-23T03:07:41.1380000,22.43,92.33,101.889
2026-05-23T03:07:42.1790000,22.43,92.31,101.889
2026-05-23T03:07:43.2190000,22.43,92.31,101.89
2026-05-23T03:07:44.2600000,22.43,92.29,101.89
2026-05-23T03:07:45.3010000,22.43,92.29,101.889
2026-05-23T03:07:46.3420000,22.43,92.31,101.889
2026-05-23T03:07:47.3930000,22.43,92.25,101.889
2026-05-23T03:07:48.4340000,22.43,92.26,101.889
2026-05-23T03:07:49.4740000,22.43,92.28,101.888
2026-05-23T03:07:50.5150000,22.43,92.24,101.888
2026-05-23T03:07:51.5560000,22.42,92.24,101.888
2026-05-23T03:07:52.6390000,22.42,92.2,101.887
2026-05-23T03:07:53.6380000,22.42,92.21,101.886
2026-05-23T03:07:54.6780000,22.42,92.2,101.886
2026-05-23T03:07:55.7190000,22.42,92.2,101.886
2026-05-23T03:07:56.7710000,22.42,92.17,101.887
2026-05-23T03:07:57.8120000,22.42,92.17,101.887
2026-05-23T03:07:58.8530000,22.42,92.16,101.886
2026-05-23T03:07:59.8930000,22.42,92.15,101.886
2026-05-23T03:08:00.9340000,22.42,92.14,101.885
2026-05-23T03:08:01.9750000,22.42,92.13,101.884
2026-05-23T03:08:03.0160000,22.42,92.11,101.885
2026-05-23T03:08:04.0570000,22.42,92.13,101.886
2026-05-23T03:08:05.0970000,22.41,92.11,101.886
2026-05-23T03:08:06.2110000,22.41,92.08,101.887
2026-05-23T03:08:07.1890000,22.41,92.08,101.887
2026-05-23T03:08:08.2300000,22.41,92.07,101.887
2026-05-23T03:08:09.2710000,22.41,92.06,101.887
2026-05-23T03:08:10.3110000,22.41,92.06,101.887
2026-05-23T03:08:11.3520000,22.41,92.05,101.887
2026-05-23T03:08:12.3930000,22.41,92.04,101.887
2026-05-23T03:08:13.4340000,22.41,92.03,101.887
2026-05-23T03:08:14.4740000,22.41,92.03,101.887
2026-05-23T03:08:15.5260000,22.41,92,101.888
2026-05-23T03:08:16.5660000,22.41,92.05,101.888
2026-05-23T03:08:17.6070000,22.41,92,101.887
2026-05-23T03:08:18.6480000,22.41,91.95,101.887
2026-05-23T03:08:19.6890000,22.41,91.91,101.888
2026-05-23T03:08:20.7540000,22.4,91.88,101.889
2026-05-23T03:08:21.7740000,22.4,91.89,101.889
2026-05-23T03:08:22.8150000,22.4,91.88,101.889
2026-05-23T03:08:23.8550000,22.4,91.87,101.889
2026-05-23T03:08:24.8960000,22.4,91.83,101.889
2026-05-23T03:08:25.9370000,22.4,91.83,101.889
2026-05-23T03:08:26.9780000,22.4,91.81,101.889
2026-05-23T03:08:28.0190000,22.39,91.79,101.889
2026-05-23T03:08:29.0700000,22.4,91.8,101.89
2026-05-23T03:08:30.1110000,22.4,91.83,101.89
2026-05-23T03:08:31.1510000,22.4,91.83,101.89
2026-05-23T03:08:32.1920000,22.4,91.82,101.891
2026-05-23T03:08:33.2330000,22.4,91.83,101.89
2026-05-23T03:08:34.3290000,22.4,91.8,101.891
2026-05-23T03:08:35.3180000,22.4,91.81,101.891
2026-05-23T03:08:36.3580000,22.4,91.8,101.891
2026-05-23T03:08:37.3990000,22.4,91.83,101.891
2026-05-23T03:08:38.4400000,22.37,91.81,101.886
2026-05-23T03:08:39.4810000,22.38,91.82,101.887
2026-05-23T03:08:40.5210000,22.39,91.86,101.888
2026-05-23T03:08:41.5620000,22.39,91.83,101.889
2026-05-23T03:08:42.6130000,22.4,91.79,101.889
2026-05-23T03:08:43.6540000,22.4,91.83,101.89
2026-05-23T03:08:44.6950000,22.4,91.85,101.891
2026-05-23T03:08:45.7360000,22.41,91.86,101.891
2026-05-23T03:08:46.7770000,22.41,91.87,101.891
2026-05-23T03:08:47.8170000,22.41,91.83,101.89
2026-05-23T03:08:48.8720000,22.41,91.83,101.89
2026-05-23T03:08:49.9030000,22.41,91.84,101.89
2026-05-23T03:08:50.9430000,22.41,91.84,101.89
2026-05-23T03:08:51.9840000,22.41,91.84,101.89
2026-05-23T03:08:53.0250000,22.41,91.84,101.889
2026-05-23T03:08:54.0660000,22.41,91.8,101.889
2026-05-23T03:08:55.1060000,22.41,91.82,101.889
2026-05-23T03:08:56.1570000,22.41,91.8,101.889
2026-05-23T03:08:57.1980000,22.41,91.83,101.889
2026-05-23T03:08:58.2390000,22.42,91.8,101.889
2026-05-23T03:08:59.2800000,22.42,91.85,101.889
2026-05-23T03:09:00.3200000,22.42,91.81,101.889
2026-05-23T03:09:01.3610000,22.42,91.85,101.89
2026-05-23T03:09:02.4470000,22.42,91.8,101.889
2026-05-23T03:09:03.4460000,22.42,91.85,101.889
