time,ds18b20_temp_c
2026-05-25T12:45:21.0050000,22.75
2026-05-25T12:45:26.9090000,22.75
2026-05-25T12:45:32.8140000,22.75
2026-05-25T12:45:38.7170000,22.75
2026-05-25T12:45:44.6210000,22.75
2026-05-25T12:45:50.5270000,22.75
2026-05-25T12:45:56.4330000,22.75
2026-05-25T12:46:02.3390000,22.75
2026-05-25T12:46:08.2430000,22.75
2026-05-25T12:46:14.1460000,22.75
2026-05-25T12:46:20.0500000,22.75
2026-05-25T12:46:25.9540000,22.75
2026-05-25T12:46:31.8580000,22.75
2026-05-25T12:46:37.7640000,22.75
2026-05-25T12:46:43.6700000,22.6875
2026-05-25T12:46:49.5760000,22.75
2026-05-25T12:46:55.4800000,22.75
2026-05-25T12:47:01.3860000,22.6875
2026-05-25T12:47:07.2920000,22.75
2026-05-25T12:47:13.1950000,22.75
2026-05-25T12:47:19.1010000,22.75
2026-05-25T12:47:25.0060000,22.75
2026-05-25T12:47:30.9120000,22.75
2026-05-25T12:47:36.8170000,22.75
2026-05-25T12:47:42.7230000,22.75
2026-05-25T12:47:48.6260000,22.75
2026-05-25T12:47:54.5330000,22.6875
2026-05-25T12:48:00.4380000,22.75
2026-05-25T12:48:06.3440000,22.75
2026-05-25T12:48:12.2500000,22.6875
2026-05-25T12:48:18.1540000,22.75
2026-05-25T12:48:24.0580000,22.75
2026-05-25T12:48:29.9620000,22.75
2026-05-25T12:48:35.8660000,22.75
2026-05-25T12:48:41.7690000,22.75
2026-05-25T12:48:47.6730000,22.75
2026-05-25T12:48:53.5780000,22.75
2026-05-25T12:48:59.4820000,22.6875
2026-05-25T12:49:05.3850000,22.75
2026-05-25T12:49:11.2910000,22.6875
2026-05-25T12:49:17.1950000,22.75
2026-05-25T12:49:23.1020000,22.75
2026-05-25T12:49:29.0080000,22.75
2026-05-25T12:49:34.9140000,22.75
2026-05-25T12:49:40.8170000,22.75
2026-05-25T12:49:46.7220000,22.75
2026-05-25T12:49:52.6260000,22.75
2026-05-25T12:49:58.5310000,22.75
2026-05-25T12:50:04.4370000,22.75
2026-05-25T12:50:10.3410000,22.75
2026-05-25T12:50:16.2480000,22.75
2026-05-25T12:50:22.1530000,22.75
2026-05-25T12:50:28.0570000,22.75
2026-05-25T12:50:33.9610000,22.75
2026-05-25T12:50:39.8640000,22.75
2026-05-25T12:50:45.7710000,22.75
2026-05-25T12:50:51.6750000,22.75
2026-05-25T12:50:57.5810000,22.75
2026-05-25T12:51:03.4840000,22.6875
2026-05-25T12:51:09.3900000,22.75
2026-05-25T12:51:15.2950000,22.75
2026-05-25T12:51:21.2010000,22.75
2026-05-25T12:51:27.1070000,22.75
2026-05-25T12:51:33.0100000,22.75
2026-05-25T12:51:38.9140000,22.75
2026-05-25T12:51:44.8190000,22.75
2026-05-25T12:51:50.7250000,22.75
2026-05-25T12:51:56.6310000,22.75
2026-05-25T12:52:02.5360000,22.75
2026-05-25T12:52:08.4420000,22.75
2026-05-25T12:52:14.3470000,22.75
2026-05-25T12:52:20.2510000,22.75
2026-05-25T12:52:26.1540000,22.75
2026-05-25T12:52:32.0580000,22.75
2026-05-25T12:52:37.9620000,22.75
2026-05-25T12:52:43.8680000,22.75
2026-05-25T12:52:49.7740000,22.75
2026-05-25T12:52:55.6800000,22.75
2026-05-25T12:53:01.5860000,22.75
